poll_interval_id,poll_date,next_poll_date,afd_support_t,party_clean,party_support_t,party_support_t_minus_1,party_support_change,party_support_change_abs,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,is_mainstream_party,is_afd,afd_proximity_ordinal,afd_proximity_label,share_environment_of_party_speeches,share_migration_of_party_speeches,share_society_of_party_speeches,share_civil_rights_of_party_speeches,share_cosmopolitanism_of_party_speeches,n_mainstream_speeches,n_mainstream_speeches_environment,n_mainstream_speeches_migration,n_mainstream_speeches_society,n_mainstream_speeches_civil_rights,n_mainstream_speeches_cosmopolitanism,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,share_party_of_mainstream_environment_speeches,share_party_of_mainstream_migration_speeches,share_party_of_mainstream_society_speeches,share_party_of_mainstream_civil_rights_speeches,share_party_of_mainstream_cosmopolitanism_speeches,government_label_interval,is_government,is_opposition,wahlperiode,wahlperiode_cat,poll_year,poll_month,interval_length_days,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd,cluster_id
9,2018-02-01,2018-02-15,14,linke,11.0,10.0,1.0,1.0,0.5490196078431372,1.6470588235294117,0.9294871794871796,0.6470588235294118,0.8235294117647058,0.1764705882352941,0.5,0.8333333333333334,0.2,0.8333333333333334,0.7777777777777778,2,6,5,6,9,17,13,618.7647058823529,True,False,0.0,Die Linke,0.1176470588235294,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.5294117647058824,137,19,44,19,36,73,0.0145985401459854,0.0437956204379562,0.0364963503649635,0.0437956204379562,0.0656934306569343,0.1052631578947368,0.1363636363636363,0.2631578947368421,0.1666666666666666,0.1232876712328767,Opposition,0.0,1.0,19.0,WP19,2018,2,14,1.1296296296296295,3.388888888888889,7.234375,1.0,1.5555555555555556,0.8333333333333334,6.75,8.375,8.0,6.777777777777778,7.769230769230769,18,16,4,8,5,9,13,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.5,0.7222222222222222,0.5806100217864923,1.7418300653594772,6.30488782051282,0.3529411764705882,0.7320261437908497,0.6568627450980392,6.25,7.541666666666667,7.8,5.944444444444445,6.991452991452992,3
9,2018-02-01,2018-02-15,14,spd,18.0,19.0,-1.0,1.0,0.106060606060606,0.3181818181818182,1.5081300813008132,0.1136363636363636,0.1590909090909091,0.0454545454545454,2.2,1.6,1.3333333333333333,1.5,1.238095238095238,5,20,3,8,21,44,41,612.1818181818181,True,False,2.0,SPD,0.1136363636363636,0.4545454545454545,0.0681818181818181,0.1818181818181818,0.4772727272727273,137,19,44,19,36,73,0.0364963503649635,0.145985401459854,0.0218978102189781,0.0583941605839416,0.1532846715328467,0.2631578947368421,0.4545454545454545,0.1578947368421052,0.2222222222222222,0.2876712328767123,Regierung,1.0,0.0,19.0,WP19,2018,2,14,1.1296296296296295,3.388888888888889,7.234375,1.0,1.5555555555555556,0.8333333333333334,6.75,8.375,8.0,6.777777777777778,7.769230769230769,18,16,4,8,5,9,13,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.5,0.7222222222222222,1.0235690235690236,3.0707070707070705,5.726244918699187,0.8863636363636364,1.3964646464646464,0.787878787878788,4.55,6.775,6.666666666666667,5.277777777777778,6.531135531135531,4
10,2018-02-15,2018-02-23,15,cdu/csu,33.0,33.0,0.0,0.0,0.2416666666666666,0.725,3.543809523809524,0.1,0.375,0.25,2.9,5.5,6.083333333333333,4.388888888888889,3.055555555555556,10,10,12,18,18,40,35,765.175,True,False,4.0,CDU/CSU,0.25,0.25,0.3,0.45,0.45,111,32,30,33,47,55,0.09009009009009,0.09009009009009,0.1081081081081081,0.1621621621621621,0.1621621621621621,0.3125,0.3333333333333333,0.3636363636363636,0.3829787234042553,0.3272727272727272,Regierung,1.0,0.0,19.0,WP19,2018,2,8,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,16,14,4,6,6,8,10,0.25,0.375,0.375,0.5,0.625,0.8416666666666666,2.525,4.54547619047619,1.0875,1.0625,0.375,5.35,2.666666666666666,2.083333333333333,3.2361111111111107,5.444444444444445,0
10,2018-02-15,2018-02-23,15,fdp,9.0,10.0,-1.0,1.0,0.3333333333333333,1.0,2.270833333333333,0.2,0.5333333333333333,0.2666666666666666,3.75,2.75,3.333333333333333,1.5,1.5714285714285714,4,4,3,6,7,15,12,683.8666666666667,True,False,3.0,FDP,0.2666666666666666,0.2666666666666666,0.2,0.4,0.4666666666666667,111,32,30,33,47,55,0.036036036036036,0.036036036036036,0.027027027027027,0.054054054054054,0.063063063063063,0.125,0.1333333333333333,0.0909090909090909,0.1276595744680851,0.1272727272727272,Opposition,0.0,1.0,19.0,WP19,2018,2,8,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,16,14,4,6,6,8,10,0.25,0.375,0.375,0.5,0.625,0.75,2.25,5.81845238095238,0.9875,0.9041666666666668,0.3583333333333333,4.5,5.416666666666666,4.833333333333332,6.125,6.928571428571429,1
10,2018-02-15,2018-02-23,15,grüne,13.0,11.0,2.0,2.0,0.4761904761904761,1.4285714285714286,1.0769230769230769,0.4285714285714285,0.7142857142857143,0.2857142857142857,1.1666666666666667,2.0,1.0,0.8571428571428571,0.875,6,4,5,7,8,14,13,698.3571428571429,True,False,1.0,Bündnis 90/Die Grünen,0.4285714285714285,0.2857142857142857,0.3571428571428571,0.5,0.5714285714285714,111,32,30,33,47,55,0.054054054054054,0.036036036036036,0.045045045045045,0.063063063063063,0.072072072072072,0.1875,0.1333333333333333,0.1515151515151515,0.1489361702127659,0.1454545454545454,Opposition,0.0,1.0,19.0,WP19,2018,2,8,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,16,14,4,6,6,8,10,0.25,0.375,0.375,0.5,0.625,0.6071428571428571,1.8214285714285716,7.012362637362637,0.7589285714285714,0.7232142857142857,0.3392857142857143,7.083333333333333,6.166666666666666,7.166666666666666,6.767857142857143,7.625,2
10,2018-02-15,2018-02-23,15,linke,11.0,11.0,0.0,0.0,0.738095238095238,2.2142857142857144,0.782051282051282,0.6428571428571429,1.2142857142857142,0.3571428571428571,0.2,2.6666666666666665,0.25,0.6666666666666666,1.0,5,3,4,6,6,14,13,658.2857142857143,True,False,0.0,Die Linke,0.3571428571428571,0.2142857142857142,0.2857142857142857,0.4285714285714285,0.4285714285714285,111,32,30,33,47,55,0.045045045045045,0.027027027027027,0.036036036036036,0.054054054054054,0.054054054054054,0.15625,0.1,0.1212121212121212,0.1276595744680851,0.109090909090909,Opposition,0.0,1.0,19.0,WP19,2018,2,8,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,16,14,4,6,6,8,10,0.25,0.375,0.375,0.5,0.625,0.3452380952380952,1.0357142857142856,7.307234432234432,0.5446428571428571,0.2232142857142858,0.2678571428571428,8.05,5.5,7.916666666666666,6.958333333333333,7.5,3
10,2018-02-15,2018-02-23,15,spd,16.0,18.0,-2.0,2.0,0.25,0.75,1.4340277777777777,0.1428571428571428,0.4285714285714285,0.1785714285714285,1.2857142857142858,3.0,1.3333333333333333,0.6,1.375,7,9,9,10,16,28,24,686.3214285714286,True,False,2.0,SPD,0.25,0.3214285714285714,0.3214285714285714,0.3571428571428571,0.5714285714285714,111,32,30,33,47,55,0.063063063063063,0.081081081081081,0.081081081081081,0.09009009009009,0.1441441441441441,0.21875,0.3,0.2727272727272727,0.2127659574468085,0.2909090909090909,Regierung,1.0,0.0,19.0,WP19,2018,2,8,1.0833333333333333,3.25,8.089285714285714,1.1875,1.4375,0.625,8.25,8.166666666666666,8.166666666666666,7.625,8.5,16,14,4,6,6,8,10,0.25,0.375,0.375,0.5,0.625,0.8333333333333333,2.5,6.655257936507936,1.0446428571428572,1.0089285714285714,0.4464285714285714,6.964285714285714,5.166666666666666,6.833333333333333,7.025,7.125,4
11,2018-02-23,2018-03-01,14,cdu/csu,34.0,33.0,1.0,1.0,0.1363636363636363,0.4090909090909091,2.8431372549019605,0.0454545454545454,0.2272727272727272,0.1363636363636363,,5.0,3.6666666666666665,1.5,2.6153846153846154,0,3,3,4,13,22,17,730.9090909090909,True,False,4.0,CDU/CSU,0.0,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.5909090909090909,61,1,9,10,11,40,0.0,0.0491803278688524,0.0491803278688524,0.0655737704918032,0.2131147540983606,0.0,0.3333333333333333,0.3,0.3636363636363636,0.325,Regierung,1.0,0.0,19.0,WP19,2018,2,6,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,10,8,2,5,2,3,8,0.2,0.5,0.2,0.3,0.8,0.7636363636363637,2.290909090909091,4.136029411764706,0.9545454545454546,0.9727272727272728,0.3636363636363636,,3.6,4.333333333333334,4.833333333333333,4.509615384615385,0
11,2018-02-23,2018-03-01,14,fdp,9.0,9.0,0.0,0.0,0.1666666666666666,0.5,1.5,0.0,0.25,0.25,,,2.0,2.0,1.2,0,0,1,1,5,8,6,581.375,True,False,3.0,FDP,0.0,0.0,0.125,0.125,0.625,61,1,9,10,11,40,0.0,0.0,0.0163934426229508,0.0163934426229508,0.081967213114754,0.0,0.0,0.1,0.0909090909090909,0.125,Opposition,0.0,1.0,19.0,WP19,2018,2,6,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,10,8,2,5,2,3,8,0.2,0.5,0.2,0.3,0.8,0.7333333333333334,2.2,5.479166666666666,1.0,0.95,0.25,,,6.0,4.333333333333333,5.925,1
11,2018-02-23,2018-03-01,14,grüne,12.0,13.0,-1.0,1.0,0.4074074074074074,1.2222222222222223,1.625,0.1111111111111111,0.7777777777777778,0.3333333333333333,,1.5,0.0,1.0,2.0,0,2,1,2,6,9,6,615.3333333333334,True,False,1.0,Bündnis 90/Die Grünen,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,61,1,9,10,11,40,0.0,0.0327868852459016,0.0163934426229508,0.0327868852459016,0.0983606557377049,0.0,0.2222222222222222,0.1,0.1818181818181818,0.15,Opposition,0.0,1.0,19.0,WP19,2018,2,6,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,10,8,2,5,2,3,8,0.2,0.5,0.2,0.3,0.8,0.4925925925925926,1.477777777777778,5.354166666666666,0.8888888888888888,0.4222222222222221,0.1666666666666666,,7.1,8.0,5.333333333333333,5.125,2
11,2018-02-23,2018-03-01,14,linke,10.0,11.0,-1.0,1.0,0.4444444444444444,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.8888888888888888,0.1111111111111111,2.0,,0.5,1.0,1.6666666666666667,1,0,2,2,6,9,9,578.0,True,False,0.0,Die Linke,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,61,1,9,10,11,40,0.0163934426229508,0.0,0.0327868852459016,0.0327868852459016,0.0983606557377049,1.0,0.0,0.2,0.1818181818181818,0.15,Opposition,0.0,1.0,19.0,WP19,2018,2,6,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,10,8,2,5,2,3,8,0.2,0.5,0.2,0.3,0.8,0.4555555555555556,1.366666666666667,5.312499999999999,0.6666666666666667,0.3111111111111111,0.3888888888888889,7.0,,7.5,5.333333333333333,5.458333333333333,3
11,2018-02-23,2018-03-01,14,spd,17.0,16.0,1.0,1.0,0.1794871794871795,0.5384615384615384,1.181818181818182,0.1538461538461538,0.2307692307692307,0.1538461538461538,,1.75,0.3333333333333333,0.0,1.2,0,4,3,2,10,13,11,720.0,True,False,2.0,SPD,0.0,0.3076923076923077,0.2307692307692307,0.1538461538461538,0.7692307692307693,61,1,9,10,11,40,0.0,0.0655737704918032,0.0491803278688524,0.0327868852459016,0.1639344262295081,0.0,0.4444444444444444,0.3,0.1818181818181818,0.25,Regierung,1.0,0.0,19.0,WP19,2018,2,6,0.9,2.7,6.979166666666666,1.0,1.2,0.5,9.0,8.6,8.0,6.333333333333333,7.125,10,8,2,5,2,3,8,0.2,0.5,0.2,0.3,0.8,0.7205128205128205,2.161538461538462,5.797348484848484,0.8461538461538461,0.9692307692307692,0.3461538461538461,,6.85,7.666666666666667,6.333333333333333,5.925,4
12,2018-03-01,2018-03-23,15,cdu/csu,34.0,34.0,0.0,0.0,0.1175059952038369,0.3525179856115107,2.757978723404255,0.1007194244604316,0.1654676258992805,0.0863309352517985,3.9,5.25,2.6666666666666665,3.5277777777777777,2.305555555555556,10,32,15,36,72,139,94,750.2805755395683,True,False,4.0,CDU/CSU,0.0719424460431654,0.2302158273381295,0.1079136690647482,0.2589928057553957,0.5179856115107914,420,53,87,51,116,202,0.0238095238095238,0.0761904761904762,0.0357142857142857,0.0857142857142857,0.1714285714285714,0.1886792452830188,0.367816091954023,0.2941176470588235,0.3103448275862069,0.3564356435643564,Regierung,1.0,0.0,19.0,WP19,2018,3,22,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,69,57,10,30,17,24,53,0.144927536231884,0.4347826086956521,0.2463768115942029,0.3478260869565217,0.7681159420289855,0.7568901400618635,2.2706704201855907,4.273307826303348,0.7108747784381191,1.0954019393181107,0.4643937024293608,4.0,3.1833333333333336,5.333333333333334,3.6805555555555554,4.807651991614256,0
12,2018-03-01,2018-03-23,15,fdp,9.0,9.0,0.0,0.0,0.1818181818181818,0.5454545454545454,2.317073170731707,0.1363636363636363,0.3787878787878788,0.0303030303030303,4.777777777777778,4.428571428571429,1.625,2.272727272727273,1.7857142857142858,9,7,8,11,28,66,41,582.469696969697,True,False,3.0,FDP,0.1363636363636363,0.106060606060606,0.1212121212121212,0.1666666666666666,0.4242424242424242,420,53,87,51,116,202,0.0214285714285714,0.0166666666666666,0.019047619047619,0.0261904761904761,0.0666666666666666,0.1698113207547169,0.0804597701149425,0.1568627450980392,0.0948275862068965,0.1386138613861386,Opposition,0.0,1.0,19.0,WP19,2018,3,22,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,69,57,10,30,17,24,53,0.144927536231884,0.4347826086956521,0.2463768115942029,0.3478260869565217,0.7681159420289855,0.6925779534475187,2.077733860342556,4.714213378975895,0.6752305665349144,0.8820816864295126,0.5204216073781291,3.1222222222222227,4.004761904761905,6.375,4.9356060606060606,5.327493261455526,1
12,2018-03-01,2018-03-23,15,grüne,11.0,12.0,-1.0,1.0,0.3615819209039548,1.0847457627118644,1.229710144927536,0.3389830508474576,0.6440677966101694,0.1016949152542373,1.0,2.4375,0.2222222222222222,1.2,0.967741935483871,12,16,9,25,31,59,46,642.9661016949152,True,False,1.0,Bündnis 90/Die Grünen,0.2033898305084746,0.2711864406779661,0.1525423728813559,0.423728813559322,0.5254237288135594,420,53,87,51,116,202,0.0285714285714285,0.0380952380952381,0.0214285714285714,0.0595238095238095,0.0738095238095238,0.2264150943396226,0.1839080459770115,0.1764705882352941,0.2155172413793103,0.1534653465346534,Opposition,0.0,1.0,19.0,WP19,2018,3,22,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,69,57,10,30,17,24,53,0.144927536231884,0.4347826086956521,0.2463768115942029,0.3478260869565217,0.7681159420289855,0.5128142143617457,1.5384426430852371,5.801576404780066,0.4726111520510931,0.6168017686072219,0.4490297224269221,6.9,5.995833333333334,7.777777777777778,6.008333333333333,6.145465611685941,2
12,2018-03-01,2018-03-23,15,linke,9.0,10.0,-1.0,1.0,0.5777777777777777,1.7333333333333334,1.3383333333333334,0.5333333333333333,1.0333333333333334,0.1666666666666666,0.875,1.7058823529411764,0.5,1.0,1.3448275862068966,8,17,8,19,29,60,40,598.9166666666666,True,False,0.0,Die Linke,0.1333333333333333,0.2833333333333333,0.1333333333333333,0.3166666666666666,0.4833333333333333,420,53,87,51,116,202,0.019047619047619,0.0404761904761904,0.019047619047619,0.0452380952380952,0.069047619047619,0.1509433962264151,0.1954022988505747,0.1568627450980392,0.1637931034482758,0.1435643564356435,Opposition,0.0,1.0,19.0,WP19,2018,3,22,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,69,57,10,30,17,24,53,0.144927536231884,0.4347826086956521,0.2463768115942029,0.3478260869565217,0.7681159420289855,0.2966183574879227,0.8898550724637682,5.692953216374269,0.2782608695652174,0.2275362318840579,0.3840579710144928,7.025,6.727450980392157,7.5,6.208333333333333,5.768379960962915,3
12,2018-03-01,2018-03-23,15,spd,18.0,17.0,1.0,1.0,0.1145833333333333,0.34375,1.5819672131147542,0.09375,0.2083333333333333,0.0416666666666666,2.071428571428572,2.6666666666666665,1.2727272727272727,1.28,1.5476190476190477,14,15,11,25,42,96,61,678.2708333333334,True,False,2.0,SPD,0.1458333333333333,0.15625,0.1145833333333333,0.2604166666666667,0.4375,420,53,87,51,116,202,0.0333333333333333,0.0357142857142857,0.0261904761904761,0.0595238095238095,0.1,0.2641509433962264,0.1724137931034483,0.2156862745098039,0.2155172413793103,0.2079207920792079,Regierung,1.0,0.0,19.0,WP19,2018,3,22,0.8743961352657005,2.6231884057971016,7.031286549707603,0.8115942028985508,1.2608695652173914,0.5507246376811594,7.9,8.433333333333334,8.0,7.208333333333333,7.113207547169812,69,57,10,30,17,24,53,0.144927536231884,0.4347826086956521,0.2463768115942029,0.3478260869565217,0.7681159420289855,0.7598128019323671,2.2794384057971016,5.449319336592849,0.7178442028985508,1.052536231884058,0.5090579710144928,5.828571428571429,5.766666666666668,6.727272727272728,5.928333333333333,5.565588499550764,4
13,2018-03-23,2018-04-05,13,cdu/csu,33.0,34.0,-1.0,1.0,0.1555555555555555,0.4666666666666667,3.696969696969697,0.2,0.2666666666666666,0.0,2.2,6.0,2.0,5.285714285714286,2.6,5,3,1,7,5,15,11,824.2666666666667,True,False,4.0,CDU/CSU,0.3333333333333333,0.2,0.0666666666666666,0.4666666666666667,0.3333333333333333,49,15,11,7,19,12,0.1020408163265306,0.0612244897959183,0.0204081632653061,0.1428571428571428,0.1020408163265306,0.3333333333333333,0.2727272727272727,0.1428571428571428,0.3684210526315789,0.4166666666666667,Regierung,1.0,0.0,19.0,WP19,2018,3,13,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461535,1.5384615384615383,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,13,10,4,7,4,5,9,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.3846153846153846,0.6923076923076923,0.9726495726495726,2.917948717948718,4.728030303030304,0.9538461538461538,1.271794871794872,0.6923076923076923,6.8,2.8571428571428577,6.5,2.7142857142857144,5.733333333333334,0
13,2018-03-23,2018-04-05,13,fdp,9.0,9.0,0.0,0.0,0.3,0.9,2.703703703703704,0.4,0.4,0.1,4.0,2.5,2.0,1.25,2.0,4,2,1,4,1,10,9,590.5,True,False,3.0,FDP,0.4,0.2,0.1,0.4,0.1,49,15,11,7,19,12,0.0816326530612244,0.0408163265306122,0.0204081632653061,0.0816326530612244,0.0204081632653061,0.2666666666666666,0.1818181818181818,0.1428571428571428,0.2105263157894736,0.0833333333333333,Opposition,0.0,1.0,19.0,WP19,2018,3,13,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461535,1.5384615384615383,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,13,10,4,7,4,5,9,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.3846153846153846,0.6923076923076923,0.8282051282051281,2.4846153846153847,5.7212962962962965,0.7538461538461537,1.1384615384615384,0.5923076923076923,5.0,6.357142857142858,6.5,6.75,6.333333333333334,1
13,2018-03-23,2018-04-05,13,grüne,12.0,11.0,1.0,1.0,0.4444444444444444,1.3333333333333333,1.7916666666666667,0.5,0.5,0.3333333333333333,1.0,3.0,1.3333333333333333,1.0,3.5,2,2,3,3,2,6,6,784.8333333333334,True,False,1.0,Bündnis 90/Die Grünen,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,49,15,11,7,19,12,0.0408163265306122,0.0408163265306122,0.0612244897959183,0.0612244897959183,0.0408163265306122,0.1333333333333333,0.1818181818181818,0.4285714285714285,0.1578947368421052,0.1666666666666666,Opposition,0.0,1.0,19.0,WP19,2018,3,13,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461535,1.5384615384615383,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,13,10,4,7,4,5,9,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.3846153846153846,0.6923076923076923,0.6837606837606838,2.051282051282051,6.633333333333334,0.6538461538461537,1.0384615384615383,0.358974358974359,8.0,5.857142857142858,7.166666666666667,7.0,4.833333333333334,2
13,2018-03-23,2018-04-05,13,linke,10.0,9.0,1.0,1.0,0.6666666666666666,2.0,2.875,0.6,1.2,0.2,1.0,9.0,7.0,5.0,4.5,2,1,1,2,2,5,4,1024.8,True,False,0.0,Die Linke,0.4,0.2,0.2,0.4,0.4,49,15,11,7,19,12,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0408163265306122,0.1333333333333333,0.0909090909090909,0.1428571428571428,0.1052631578947368,0.1666666666666666,Opposition,0.0,1.0,19.0,WP19,2018,3,13,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461535,1.5384615384615383,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,13,10,4,7,4,5,9,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.3846153846153846,0.6923076923076923,0.4615384615384615,1.3846153846153846,5.550000000000001,0.5538461538461538,0.3384615384615386,0.4923076923076923,8.0,0.1428571428571423,1.5,3.0,3.833333333333334,3
13,2018-03-23,2018-04-05,13,spd,19.0,18.0,1.0,1.0,0.0512820512820512,0.1538461538461538,2.611111111111111,0.0,0.0769230769230769,0.0769230769230769,2.0,3.333333333333333,2.0,2.333333333333333,2.0,2,3,1,3,2,13,6,687.8461538461538,True,False,2.0,SPD,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.1538461538461538,49,15,11,7,19,12,0.0408163265306122,0.0612244897959183,0.0204081632653061,0.0612244897959183,0.0408163265306122,0.1333333333333333,0.2727272727272727,0.1428571428571428,0.1578947368421052,0.1666666666666666,Regierung,1.0,0.0,19.0,WP19,2018,3,13,1.1282051282051282,3.3846153846153846,8.425,1.1538461538461535,1.5384615384615383,0.6923076923076923,9.0,8.857142857142858,8.5,8.0,8.333333333333334,13,10,4,7,4,5,9,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.3846153846153846,0.6923076923076923,1.0769230769230769,3.230769230769231,5.81388888888889,1.1538461538461535,1.4615384615384617,0.6153846153846154,7.0,5.523809523809524,6.5,5.666666666666666,6.333333333333334,4
14,2018-04-05,2018-04-20,14,cdu/csu,33.0,33.0,0.0,0.0,0.1666666666666666,0.5,2.657142857142857,0.125,0.3125,0.0625,4.166666666666667,3.9,2.5,2.833333333333333,1.7857142857142858,6,10,2,12,28,48,35,730.25,True,False,4.0,CDU/CSU,0.125,0.2083333333333333,0.0416666666666666,0.25,0.5833333333333334,135,23,30,11,48,70,0.0444444444444444,0.074074074074074,0.0148148148148148,0.0888888888888888,0.2074074074074074,0.2608695652173913,0.3333333333333333,0.1818181818181818,0.25,0.4,Regierung,1.0,0.0,19.0,WP19,2018,4,15,0.9242424242424242,2.772727272727273,6.735087719298246,0.8636363636363636,1.2272727272727273,0.6818181818181818,9.0,8.8,7.6,5.6,7.294117647058823,22,19,3,10,5,10,17,0.1363636363636363,0.4545454545454545,0.2272727272727272,0.4545454545454545,0.7727272727272727,0.7575757575757576,2.272727272727273,4.077944862155389,0.7386363636363636,0.9147727272727272,0.6193181818181818,4.833333333333333,4.9,5.1,2.766666666666666,5.508403361344538,0
14,2018-04-05,2018-04-20,14,fdp,9.0,9.0,0.0,0.0,0.2063492063492063,0.6190476190476191,2.716666666666667,0.0952380952380952,0.3809523809523809,0.1428571428571428,7.0,4.0,0.0,1.7142857142857142,1.9,3,4,1,7,10,21,15,551.3333333333334,True,False,3.0,FDP,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.3333333333333333,0.4761904761904761,135,23,30,11,48,70,0.0222222222222222,0.0296296296296296,0.0074074074074074,0.0518518518518518,0.074074074074074,0.1304347826086956,0.1333333333333333,0.0909090909090909,0.1458333333333333,0.1428571428571428,Opposition,0.0,1.0,19.0,WP19,2018,4,15,0.9242424242424242,2.772727272727273,6.735087719298246,0.8636363636363636,1.2272727272727273,0.6818181818181818,9.0,8.8,7.6,5.6,7.294117647058823,22,19,3,10,5,10,17,0.1363636363636363,0.4545454545454545,0.2272727272727272,0.4545454545454545,0.7727272727272727,0.7178932178932178,2.153679653679654,4.018421052631579,0.7683982683982684,0.8463203463203464,0.5389610389610389,2.0,4.800000000000001,7.6,3.885714285714285,5.394117647058824,1
